Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Parallax,W,W',q,q',Cloud Level,Seen
449,2459495.23993,53.58333,-2.43333,1.74,2459495.2263,2459495.25697,44.16461,2.82603,247.90665,-2.89009,264.16971,0.00243,0.99704,17.23199,5.71613,16.26306,60.15073,0.73561,0.73624,-0.18255,-0.18221,1,Not_seen
450,2459495.23435,51.62127,0.30556,1.734,2459495.22021,2459495.25203,45.81406,3.12749,248.70186,-3.13866,264.6462,0.00243,0.99704,17.12404,6.26615,15.94433,60.13297,0.72628,0.72697,-0.13261,-0.13223,1,Not_seen
451,2459495.24262,51.45523,-2.59665,1.743,2459495.22838,2459495.26042,46.13574,3.16471,248.65925,-3.17186,264.69325,0.00243,0.99704,17.23307,6.33657,16.03399,60.13276,0.73548,0.73619,-0.12058,-0.12019,0.5,Not_seen
452,2459495.24423,51.57605,-3.22034,1.744,2459495.23002,2459495.262,46.05735,3.14884,248.59545,-3.15761,264.66688,0.00243,0.99704,17.25691,6.30644,16.07143,60.13405,0.73752,0.73823,-0.12249,-0.12211,0.5,Not_seen
453,2459495.24423,51.57605,-3.22034,1.744,2459495.23002,2459495.262,46.05735,3.14884,248.59545,-3.15761,264.66688,0.00243,0.99704,17.25691,6.30644,16.07143,60.13405,0.73752,0.73823,-0.12249,-0.12211,1,Not_seen
454,2459495.25257,50.1333,-5.7,1.753,2459495.23792,2459495.27088,47.46007,3.38527,248.99543,-3.35815,264.98626,0.00243,0.99704,17.34603,6.74342,15.99083,60.12183,0.74495,0.74571,-0.07478,-0.07436,0.5,Not_seen
455,2459495.24422,51.48,-3.18,1.744,2459495.22998,2459495.26203,46.15058,3.16315,248.63069,-3.17082,264.68945,0.00243,0.99704,17.25515,6.33398,16.05877,60.13322,0.73736,0.73807,-0.11982,-0.11944,0.5,Not_seen
456,2459495.23789,52.72247,-1.3702,1.738,2459495.22402,2459495.25522,44.92149,2.96049,248.2572,-2.99979,264.38818,0.00243,0.99704,17.19007,5.96029,16.13099,60.14312,0.73197,0.73263,-0.16011,-0.15975,1,Not_seen
457,2459495.24014,52.47214,-2.08212,1.74,2459495.22619,2459495.25757,45.18065,3.00265,248.32189,-3.03543,264.45214,0.00243,0.99704,17.21634,6.03807,16.13025,60.14134,0.73417,0.73484,-0.15114,-0.15077,1,Not_seen
458,2459495.23572,51.38333,-0.1,1.736,2459495.22151,2459495.25348,46.04785,3.16664,248.76875,-3.17094,264.70069,0.00243,0.99704,17.13862,6.33758,15.93194,60.13103,0.72748,0.72818,-0.12481,-0.12443,1,Not_seen
459,2459495.23797,52.92277,-1.47663,1.738,2459495.22416,2459495.25523,44.73679,2.9293,248.181,-2.97343,264.33776,0.00243,0.99704,17.19452,5.90273,16.15675,60.14482,0.73237,0.73302,-0.16565,-0.16529,1,Not_seen
460,2459495.23928,55.95206,-3.19648,1.739,2459495.22639,2459495.25539,41.76036,2.44598,246.94876,-2.57357,263.4714,0.00243,0.99704,17.2632,5.01955,16.52264,60.16895,0.73848,0.73903,-0.25066,-0.25036,1,Not_seen
461,2459495.23729,51.62907,-0.74934,1.737,2459495.22313,2459495.25499,45.88193,3.13023,248.66308,-3.14184,264.64791,0.00243,0.99704,17.16386,6.27207,15.98483,60.1335,0.72964,0.73034,-0.13019,-0.12981,0.5,Not_seen
462,2459495.23722,53.79648,-1.54785,1.737,2459495.22367,2459495.25417,43.92043,2.78951,247.85769,-2.85852,264.10941,0.00243,0.99704,17.19896,5.64804,16.25171,60.15197,0.73283,0.73345,-0.19087,-0.19053,0.5,Not_seen
463,2459495.23567,51.50853,-0.12574,1.736,2459495.22149,2459495.25339,45.94301,3.14697,248.72544,-3.15489,264.67291,0.00243,0.99704,17.13997,6.30186,15.94748,60.13216,0.72761,0.72831,-0.12831,-0.12793,1,Not_seen
464,2459495.22916,54.591,1.019,1.729,2459495.21589,2459495.24575,42.99793,2.65556,247.64478,-2.74438,263.87934,0.00243,0.99704,17.10336,5.39994,16.23457,60.15676,0.72482,0.72541,-0.22002,-0.2197,1,Not_seen
465,2459495.23546,54.5767,-1.2355,1.735,2459495.22215,2459495.25209,43.11356,2.66449,247.56954,-2.75243,263.888,0.00243,0.99704,17.18826,5.41692,16.31846,60.15781,0.732,0.73259,-0.21443,-0.21411,1,Not_seen
466,2459495.23837,52.52323,-1.46523,1.738,2459495.22444,2459495.25578,45.12111,2.99166,248.3261,-3.02723,264.43881,0.00243,0.99704,17.19323,6.0189,16.11271,60.14153,0.73222,0.73289,-0.15411,-0.15375,0.5,Not_seen
467,2459495.23495,54.618,-1.069,1.735,2459495.22166,2459495.25157,43.07765,2.65647,247.56079,-2.74743,263.87705,0.00243,0.99704,17.1821,5.4039,16.31626,60.15808,0.73148,0.73207,-0.21601,-0.21569,1,Not_seen
468,2459495.23698,51.50949,-0.59541,1.737,2459495.22279,2459495.25471,45.9703,3.14885,248.70872,-3.15638,264.67393,0.00243,0.99704,17.15768,6.30523,15.9652,60.13235,0.7291,0.7298,-0.12717,-0.12679,1,Not_seen
469,2459495.23571,54.57,-1.32,1.736,2459495.22239,2459495.25235,43.13504,2.66521,247.57001,-2.75421,263.89104,0.00243,0.99704,17.19148,5.41943,16.32102,60.15783,0.73227,0.73286,-0.21403,-0.21371,1,Not_seen
470,2459495.23626,51.39148,-0.29825,1.736,2459495.22205,2459495.25403,46.04899,3.1665,248.75872,-3.17028,264.69903,0.00243,0.99704,17.14611,6.33678,15.94031,60.13116,0.72811,0.72882,-0.12455,-0.12417,0.5,Not_seen
471,2459495.23574,53.95763,-1.08271,1.736,2459495.22225,2459495.25262,43.73277,2.76266,247.81295,-2.83525,264.0636,0.00243,0.99704,17.18167,5.59791,16.25065,60.15299,0.73138,0.732,-0.19667,-0.19633,1,Not_seen
472,2459525.19927,53.81667,-3.05,2.699,2459525.18217,2459525.22065,55.41565,2.59207,222.19094,-3.2759,246.75139,0.0024,0.98903,25.2408,5.86797,24.56045,60.95021,1.58547,1.58674,0.26211,0.26271,1,Not_seen
473,2459525.19831,53.58333,-2.43333,2.698,2459525.18104,2459525.21988,55.932,2.65446,222.43946,-3.33089,246.95313,0.0024,0.98903,25.2225,5.98535,24.51367,60.94739,1.58314,1.58444,0.27273,0.27335,1,Not_seen
474,2459525.19831,53.58333,-2.43333,2.698,2459525.18104,2459525.21988,55.932,2.65446,222.43946,-3.33089,246.95313,0.0024,0.98903,25.2225,5.98535,24.51367,60.94739,1.58314,1.58444,0.27273,0.27335,1,Not_seen
475,2459525.19548,52.2,0.11667,2.695,2459525.17728,2459525.21824,58.98693,3.02336,223.8115,-3.65643,248.07757,0.0024,0.98903,25.15501,6.67979,24.26607,60.9286,1.57432,1.5758,0.33797,0.33868,1,Not_seen
476,2459525.20686,51.48,-3.18,2.707,2459525.18806,2459525.23036,60.90722,3.23425,224.34421,-3.85253,248.64797,0.0024,0.98903,25.30063,7.08678,24.30376,60.91367,1.59192,1.59351,0.38706,0.38782,1,Not_seen
477,2459525.19943,52.40656,-1.51217,2.699,2459525.18132,2459525.22207,58.68197,2.97383,223.57619,-3.61717,247.92798,0.0024,0.98903,25.2146,6.591,24.35179,60.93043,1.58172,1.58317,0.33262,0.33332,0.5,Not_seen
478,2459525.19211,55.95206,-3.19648,2.692,2459525.17686,2459525.21118,49.42246,1.99319,219.91444,-2.72505,244.66084,0.0024,0.98903,25.1848,4.71825,24.74641,60.97739,1.57926,1.58023,0.14417,0.14464,0.5,Not_seen
479,2459525.19513,53.79648,-1.54785,2.695,2459525.17805,2459525.21647,55.324,2.59165,222.2586,-3.27276,246.75957,0.0024,0.98903,25.18216,5.86441,24.50096,60.9512,1.57826,1.57952,0.25831,0.25891,1,Not_seen
480,2459525.19821,51.50853,-0.12574,2.698,2459525.17953,2459525.22156,60.5243,3.21072,224.41408,-3.82661,248.60594,0.0024,0.98903,25.17965,7.03733,24.19186,60.91711,1.57706,1.57863,0.37503,0.37578,0.5,Not_seen
481,2459525.18952,56.33871,-2.79902,2.69,2459525.17465,2459525.2081,48.17156,1.88159,219.48027,-2.62121,244.23749,0.0024,0.98903,25.15657,4.5028,24.75722,60.98201,1.5759,1.57682,0.12102,0.12146,0.5,Not_seen
482,2459525.19187,54.57,-1.32,2.692,2459525.17543,2459525.21242,53.26396,2.37597,221.48159,-3.07518,246.04587,0.0024,0.98903,25.15233,5.45115,24.56428,60.96191,1.57486,1.57601,0.21536,0.21591,0.5,Not_seen
483,2459525.20021,52.58528,-1.98396,2.7,2459525.18221,2459525.22271,58.32236,2.92722,223.39813,-3.57606,247.78816,0.0024,0.98903,25.22907,6.50328,24.39003,60.93281,1.58357,1.585,0.32473,0.32542,1,Not_seen
484,2459525.19328,53.95763,-1.08271,2.693,2459525.17635,2459525.21444,54.85614,2.5461,222.11137,-3.22834,246.61015,0.0024,0.98903,25.15955,5.77444,24.49878,60.9538,1.57554,1.57678,0.24801,0.24861,1,Not_seen
485,2459555.17159,57.14369,-2.09814,2.672,2459555.13843,2459555.21303,107.42645,3.12423,202.69764,-4.94952,234.8332,0.00242,0.98329,33.10425,8.07375,32.13556,60.53684,2.67722,2.67979,0.98712,0.9883,0,Seen
486,2459584.20181,53.75,-2.48333,2.702,2459584.16385,2459584.24926,122.99014,5.91454,216.32367,-6.57796,240.07127,0.00244,0.98117,26.79084,12.4925,23.74759,59.76013,1.74771,1.75084,1.00133,1.0028,0.5,Seen
487,2459612.19894,51.62127,0.30556,0.699,2459612.19559,2459612.20311,10.82665,0.16023,235.14268,-0.6586,242.8925,0.00245,0.98298,7.79283,0.81883,7.74983,59.79501,0.15045,0.15046,-1.00832,-1.00832,0.5,Not_seen
488,2459612.20126,51.46839,-0.36092,0.701,2459612.19781,2459612.20557,11.16649,0.18575,235.25977,-0.68248,243.02354,0.00245,0.98299,7.81202,0.86824,7.76377,59.79355,0.15119,0.1512,-1.00293,-1.00293,0,Not_seen
489,2459612.19792,53.79648,-1.54785,0.698,2459612.19525,2459612.20125,8.63466,-0.0301,233.33781,-0.49138,241.15147,0.00245,0.98298,7.82716,0.46128,7.81366,59.79584,0.15178,0.15178,-1.04327,-1.04327,0.5,Not_seen
490,2459612.20513,50.79899,-1.09125,0.705,2459612.20141,2459612.20978,12.05827,0.26395,235.76016,-0.75181,243.53012,0.00245,0.98299,7.83591,1.01576,7.76996,59.79093,0.15211,0.15212,-0.98762,-0.98761,1,Not_seen
491,2459612.20574,50.90395,-1.40428,0.706,2459612.20203,2459612.21038,12.02215,0.25916,235.68161,-0.74689,243.46093,0.00245,0.98299,7.84393,1.00605,7.77932,59.79059,0.15242,0.15243,-0.9884,-0.98839,0.5,Not_seen
492,2459612.20129,51.39148,-0.29825,0.701,2459612.19782,2459612.20562,11.23896,0.19223,235.31878,-0.68843,243.07989,0.00245,0.98299,7.81077,0.88067,7.76111,59.79351,0.15114,0.15115,-1.00172,-1.00171,0,Not_seen
493,2459612.1961,53.95763,-1.08271,0.696,2459612.19354,2459612.19929,8.28972,-0.05498,233.19642,-0.47118,240.99849,0.00245,0.98298,7.81306,0.4162,7.80207,59.7969,0.15124,0.15124,-1.04811,-1.04811,0.5,Not_seen
494,2459613.22667,51.62127,0.30556,1.727,2459613.19688,2459613.26391,96.52603,6.2428,235.00799,-6.09626,250.73649,0.00248,0.98324,19.96696,12.33905,15.7285,58.73761,0.96195,0.96374,0.59973,0.60066,0.5,Seen
495,2459642.25858,53.75,-2.48333,1.759,2459642.23977,2459642.28209,60.94312,4.04348,253.70135,-3.95268,264.18063,0.00254,0.98893,13.17481,7.99617,10.47929,57.66313,0.41351,0.414,-0.13444,-0.13416,1,Not_seen
496,2459642.25859,53.58333,-2.43333,1.759,2459642.23979,2459642.28208,60.90264,4.06098,253.75756,-3.96616,264.2104,0.00254,0.98893,13.17262,8.02714,10.45284,57.66188,0.41336,0.41385,-0.13143,-0.13115,1,Not_seen
497,2459642.25859,53.58333,-2.43333,1.759,2459642.23979,2459642.28208,60.90264,4.06098,253.75756,-3.96616,264.2104,0.00254,0.98893,13.17262,8.02714,10.45284,57.66188,0.41336,0.41385,-0.13143,-0.13115,1,Not_seen
498,2459642.26252,51.57605,-3.22034,1.763,2459642.24376,2459642.28597,60.79269,4.28935,254.41754,-4.14878,264.56626,0.00254,0.98893,13.19136,8.43813,10.14871,57.6424,0.41439,0.41491,-0.08974,-0.08944,1,Not_seen
499,2459642.25251,52.2,0.11667,1.753,2459642.23394,2459642.27572,60.15657,4.16373,254.20401,-4.04786,264.39953,0.00254,0.98893,13.08436,8.21159,10.19552,57.65861,0.40784,0.40834,-0.11617,-0.11589,1,Not_seen
500,2459642.25379,51.38333,-0.1,1.754,2459642.23524,2459642.27698,60.1035,4.25327,254.46429,-4.11952,264.53326,0.00254,0.98893,13.08843,8.37278,10.06897,57.6511,0.40804,0.40855,-0.09994,-0.09964,1,Not_seen
501,2459642.25379,51.38333,-0.1,1.754,2459642.23524,2459642.27698,60.1035,4.25327,254.46429,-4.11952,264.53326,0.00254,0.98893,13.08843,8.37278,10.06897,57.6511,0.40804,0.40855,-0.09994,-0.09964,1,Not_seen
502,2459642.2562,53.69076,-1.62907,1.756,2459642.23745,2459642.27963,60.74085,4.03603,253.716,-3.94431,264.17179,0.00254,0.98893,13.14658,7.98034,10.4558,57.66529,0.41176,0.41225,-0.13703,-0.13675,1,Not_seen
503,2459642.25854,55.95206,-3.19648,1.759,2459642.23957,2459642.28225,61.44557,3.81213,252.91486,-3.76721,263.73528,0.00254,0.98893,13.20442,7.57933,10.82042,57.67914,0.41548,0.41594,-0.17499,-0.17472,1,Not_seen
504,2459642.25569,52.6386,-1.13169,1.756,2459642.23702,2459642.27903,60.48531,4.14025,254.06592,-4.02786,264.35052,0.00254,0.98893,13.12675,8.16811,10.2846,57.65814,0.41047,0.41097,-0.119,-0.11871,1,Not_seen
505,2459642.25376,51.50853,-0.12574,1.754,2459642.23521,2459642.27696,60.11883,4.24108,254.42459,-4.10901,264.51405,0.00254,0.98893,13.08972,8.35009,10.08946,57.65204,0.40813,0.40863,-0.10216,-0.10186,1,Not_seen
506,2459642.25376,51.50853,-0.12574,1.754,2459642.23521,2459642.27696,60.11883,4.24108,254.42459,-4.10901,264.51405,0.00254,0.98893,13.08972,8.35009,10.08946,57.65204,0.40813,0.40863,-0.10216,-0.10186,1,Not_seen
507,2459642.25544,51.52279,-0.71986,1.755,2459642.23685,2459642.27868,60.24209,4.25084,254.42198,-4.11587,264.52301,0.00254,0.98893,13.1092,8.3667,10.10103,57.65016,0.40933,0.40983,-0.0998,-0.09951,1,Not_seen
508,2459642.25544,51.52279,-0.71986,1.755,2459642.23685,2459642.27868,60.24209,4.25084,254.42198,-4.11587,264.52301,0.00254,0.98893,13.1092,8.3667,10.10103,57.65016,0.40933,0.40983,-0.0998,-0.09951,1,Not_seen
509,2459642.25707,50.79899,-1.09125,1.757,2459642.23848,2459642.28031,60.23651,4.33172,254.6497,-4.18249,264.63924,0.00254,0.98893,13.11864,8.51421,9.98954,57.64293,0.40986,0.41038,-0.08474,-0.08444,1,Not_seen
510,2459642.25352,54.5828,-0.9732,1.754,2459642.23477,2459642.27694,60.72548,3.9267,253.40325,-3.85724,263.98266,0.00254,0.98893,13.12788,7.78394,10.57941,57.67479,0.41066,0.41114,-0.15731,-0.15704,1,Not_seen
511,2459642.25352,54.5828,-0.9732,1.754,2459642.23477,2459642.27694,60.72548,3.9267,253.40325,-3.85724,263.98266,0.00254,0.98893,13.12788,7.78394,10.57941,57.67479,0.41066,0.41114,-0.15731,-0.15704,1,Not_seen
512,2459642.25788,50.90395,-1.40428,1.758,2459642.23927,2459642.28115,60.30475,4.32695,254.6183,-4.17795,264.62974,0.00254,0.98893,13.12928,8.5049,10.01144,57.64274,0.41052,0.41104,-0.08529,-0.08499,1,Not_seen
513,2459642.25826,54.75844,-2.69531,1.758,2459642.23939,2459642.28185,61.14092,3.93694,253.3494,-3.86674,263.98503,0.00254,0.98893,13.18481,7.80369,10.63564,57.67082,0.41419,0.41467,-0.1533,-0.15302,0.5,Not_seen
514,2459642.2544,53.95763,-1.08271,1.754,2459642.23568,2459642.2778,60.65651,3.99745,253.6218,-3.91318,264.10901,0.00254,0.98893,13.12954,7.91063,10.48721,57.66925,0.41073,0.41121,-0.1446,-0.14432,1,Not_seen
515,2459643.28438,53.75,-2.48333,2.784,2459643.24112,2459643.33845,140.15338,10.24514,255.56135,-9.15107,271.9345,0.00257,0.98934,25.33178,19.39621,16.37315,56.16547,1.47139,1.47566,1.56018,1.56225,0.5,Seen
516,2459672.30243,52.13459,-0.46632,1.802,2459672.27214,2459672.34029,98.13894,7.23106,276.02803,-6.51558,287.08705,0.00262,0.99714,17.62611,13.74664,11.05902,55.45734,0.70934,0.71078,0.60625,0.60703,0.5,Seen
517,2459701.34747,54.59682,-5.92541,1.847,2459701.3271,2459701.37293,65.98712,3.8366,295.58133,-3.67155,303.06239,0.00267,1.00503,10.5952,7.50815,7.48105,54.77044,0.25441,0.25468,-0.27661,-0.27645,1,Not_seen
518,2459701.33044,52.48142,-1.89983,1.83,2459701.31103,2459701.3547,62.88882,3.92087,294.19971,-3.74057,301.20563,0.00267,1.00502,10.37821,7.66144,7.00592,54.77145,0.24413,0.2444,-0.26743,-0.26727,1,Not_seen
519,2459701.33044,52.48142,-1.89983,1.83,2459701.31103,2459701.3547,62.88882,3.92087,294.19971,-3.74057,301.20563,0.00267,1.00502,10.37821,7.66144,7.00592,54.77145,0.24413,0.2444,-0.26743,-0.26727,1,Not_seen
520,2459701.33536,53.75,-2.48333,1.835,2459701.31551,2459701.36017,64.31188,3.84649,294.99881,-3.6796,302.25242,0.00267,1.00503,10.44897,7.52609,7.25361,54.7744,0.24748,0.24774,-0.27896,-0.2788,1,Not_seen
521,2459701.33477,53.58333,-2.43333,1.835,2459701.31498,2459701.35951,64.12457,3.85741,294.88842,-3.68753,302.10987,0.00267,1.00503,10.44031,7.54494,7.22145,54.77392,0.24706,0.24733,-0.27732,-0.27716,1,Not_seen
522,2459701.3334,53.79391,-1.75206,1.833,2459701.31358,2459701.35817,64.21845,3.83394,295.02644,-3.66834,302.27381,0.00267,1.00503,10.42753,7.50228,7.24737,54.77595,0.24647,0.24673,-0.28194,-0.28179,1,Not_seen
523,2459701.3334,53.79391,-1.75206,1.833,2459701.31358,2459701.35817,64.21845,3.83394,295.02644,-3.66834,302.27381,0.00267,1.00503,10.42753,7.50228,7.24737,54.77595,0.24647,0.24673,-0.28194,-0.28179,1,Not_seen
524,2459701.32953,52.72247,-1.3702,1.83,2459701.31008,2459701.35384,63.01293,3.89828,294.34455,-3.72147,301.38519,0.00267,1.00502,10.37102,7.61976,7.04064,54.77326,0.2438,0.24407,-0.27179,-0.27163,1,Not_seen
525,2459701.32266,51.38333,-0.1,1.823,2459701.30368,2459701.34638,61.4779,3.96497,293.56572,-3.77434,300.33417,0.00267,1.00502,10.27809,7.73932,6.76845,54.7715,0.23946,0.23972,-0.26244,-0.26228,1,Not_seen
526,2459701.33277,53.69076,-1.62907,1.833,2459701.313,2459701.35749,64.06918,3.83919,294.95798,-3.67242,302.1837,0.00267,1.00503,10.41923,7.51161,7.22573,54.77585,0.24608,0.24634,-0.28124,-0.28109,0.5,Not_seen
527,2459701.33733,53.92527,-3.01085,1.837,2459701.3174,2459701.36226,64.60033,3.8418,295.11648,-3.67633,302.41326,0.00267,1.00503,10.47324,7.51813,7.29678,54.77395,0.24862,0.24889,-0.27907,-0.27891,0.5,Not_seen
528,2459701.3236,51.46839,-0.36092,1.824,2459701.30459,2459701.34737,61.61282,3.96323,293.61331,-3.77344,300.40233,0.00267,1.00502,10.28964,7.73668,6.78902,54.77125,0.23999,0.24026,-0.26238,-0.26222,1,Not_seen
529,2459701.32864,52.6386,-1.13169,1.829,2459701.30923,2459701.35291,62.88787,3.90032,294.29328,-3.72306,301.31379,0.00267,1.00502,10.36005,7.62338,7.02051,54.77347,0.24329,0.24355,-0.27174,-0.27158,1,Not_seen
530,2459701.32303,51.50853,-0.12574,1.823,2459701.30402,2459701.34679,61.60025,3.95742,293.63535,-3.76861,300.42747,0.00267,1.00502,10.2837,7.72603,6.79212,54.77186,0.23972,0.23998,-0.26361,-0.26345,1,Not_seen
531,2459701.32303,51.50853,-0.12574,1.823,2459701.30402,2459701.34679,61.60025,3.95742,293.63535,-3.76861,300.42747,0.00267,1.00502,10.2837,7.72603,6.79212,54.77186,0.23972,0.23998,-0.26361,-0.26345,1,Not_seen
532,2459701.33406,54.5767,-1.2355,1.834,2459701.31401,2459701.35913,64.97898,3.77421,295.56181,-3.61936,302.94477,0.00267,1.00503,10.44496,7.39357,7.38296,54.77949,0.24731,0.24757,-0.29231,-0.29216,1,Not_seen
533,2459701.33478,53.83333,-2.2,1.835,2459701.31492,2459701.35961,64.35369,3.83696,295.05392,-3.67187,302.31752,0.00267,1.00503,10.4435,7.50882,7.2636,54.77523,0.24722,0.24748,-0.28084,-0.28068,1,Not_seen
534,2459701.33627,54.97328,-1.61396,1.836,2459701.31605,2459701.36154,65.50066,3.75067,295.84921,-3.60289,303.31399,0.00267,1.00503,10.47479,7.35356,7.46478,54.78014,0.24872,0.24898,-0.29547,-0.29531,1,Not_seen
535,2459701.32303,51.50853,-0.12574,1.823,2459701.30402,2459701.34679,61.60025,3.95742,293.63535,-3.76861,300.42747,0.00267,1.00502,10.2837,7.72603,6.79212,54.77186,0.23972,0.23998,-0.26361,-0.26345,1,Not_seen
536,2459701.3293,52.52323,-1.46523,1.829,2459701.30991,2459701.35354,62.83144,3.91273,294.22346,-3.73265,301.22883,0.00267,1.00502,10.36601,7.64538,7.00538,54.77241,0.24356,0.24383,-0.26937,-0.26921,1,Not_seen
537,2459701.33603,53.76282,-2.70452,1.836,2459701.31616,2459701.36086,64.36257,3.84874,295.00745,-3.6814,302.26779,0.00267,1.00503,10.45655,7.53013,7.26034,54.774,0.24783,0.2481,-0.27834,-0.27818,1,Not_seen
538,2459701.32347,51.46879,-0.31285,1.823,2459701.30445,2459701.34723,61.60386,3.96247,293.61356,-3.77291,300.40178,0.00267,1.00502,10.28813,7.73537,6.78822,54.77136,0.23992,0.24019,-0.26255,-0.26239,0.5,Not_seen
539,2459701.3278,54.5828,0.9732,1.828,2459701.30789,2459701.35269,64.51172,3.74299,295.56473,-3.59461,302.90456,0.00267,1.00502,10.37495,7.33759,7.33983,54.78384,0.24403,0.24429,-0.29987,-0.29972,1,Not_seen
540,2459701.32525,50.90395,-1.40428,1.825,2459701.30632,2459701.34891,61.32726,4.01315,293.30735,-3.81353,300.01066,0.00267,1.00502,10.30151,7.82668,6.7033,54.7673,0.24053,0.2408,-0.25306,-0.2529,1,Not_seen
541,2459701.33415,51.62079,-3.94323,1.834,2459701.31486,2459701.35825,62.48579,4.00545,293.70093,-3.80784,300.58437,0.00267,1.00503,10.4094,7.81329,6.88344,54.76443,0.24557,0.24584,-0.25138,-0.25122,1,Not_seen
542,2459701.33193,53.95763,-1.08271,1.832,2459701.31211,2459701.35671,64.23311,3.81352,295.13553,-3.65201,302.40022,0.00267,1.00503,10.41322,7.46553,7.26469,54.77781,0.2458,0.24607,-0.28602,-0.28586,1,Not_seen
543,2459702.35948,53.75,-2.48333,2.859,2459702.31675,2459702.41289,138.44143,8.58649,294.92096,-7.58045,309.73277,0.00269,1.00542,21.89254,16.16693,14.81182,53.93281,1.05966,1.06214,1.03289,1.03416,1,Not_seen
544,2459702.35447,52.47214,-2.08212,2.854,2459702.31268,2459702.40671,135.41239,8.77844,294.08813,-7.73312,308.40498,0.00269,1.00542,21.82119,16.51156,14.31685,53.90674,1.05234,1.05486,1.06361,1.0649,1,Not_seen
545,2459702.35705,50.10319,-5.27045,2.857,2459702.31654,2459702.40767,131.22701,9.15874,292.78245,-8.04447,306.26082,0.00269,1.00542,21.82272,17.20321,13.47837,53.84952,1.05137,1.05399,1.13228,1.13362,0,Seen
546,2459731.37191,52.48142,-1.89983,1.872,2459731.34192,2459731.40941,97.1898,5.38713,305.94461,-4.85691,316.72271,0.00271,1.01133,14.85919,10.24405,10.7781,53.81406,0.4903,0.49102,0.1343,0.13471,0.5,Seen
547,2459760.3787,53.75,-2.48333,0.879,2459760.35871,2459760.40368,64.75356,3.08452,311.59813,-3.02753,317.64265,0.00272,1.01398,8.59411,6.11205,6.04452,53.86999,0.1648,0.16493,-0.47025,-0.47017,1,Not_seen
548,2459760.36143,51.62127,0.30556,0.861,2459760.34262,2459760.38494,60.9484,3.20236,309.25,-3.12443,314.75666,0.00272,1.01398,8.38575,6.32679,5.50666,53.86296,0.1569,0.15703,-0.45359,-0.45351,1,Not_seen
549,2459760.37066,51.48,-3.18,0.871,2459760.35178,2459760.39426,61.1632,3.23863,309.04679,-3.15276,314.6204,0.00272,1.01398,8.47837,6.3914,5.57361,53.86155,0.16037,0.16051,-0.44502,-0.44493,1,Not_seen
550,2459760.3616,51.38333,-0.1,0.862,2459760.34288,2459760.385,60.65653,3.21932,309.00195,-3.13903,314.46979,0.00272,1.01398,8.38422,6.35835,5.46784,53.86208,0.15684,0.15697,-0.45048,-0.45039,1,Not_seen
551,2459760.3616,51.38333,-0.1,0.862,2459760.34288,2459760.385,60.65653,3.21932,309.00195,-3.13903,314.46979,0.00272,1.01398,8.38422,6.35835,5.46784,53.86208,0.15684,0.15697,-0.45048,-0.45039,1,Not_seen
552,2459760.3616,51.38333,-0.1,0.862,2459760.34288,2459760.385,60.65653,3.21932,309.00195,-3.13903,314.46979,0.00272,1.01398,8.38422,6.35835,5.46784,53.86208,0.15684,0.15697,-0.45048,-0.45039,1,Not_seen
553,2459760.37601,53.69076,-1.62907,0.876,2459760.35609,2459760.40091,64.5478,3.08275,311.53992,-3.0261,317.54702,0.00272,1.01398,8.56558,6.10885,6.0071,53.86993,0.16371,0.16384,-0.47124,-0.47115,1,Not_seen
554,2459760.3921,55.95206,-3.19648,0.892,2459760.37068,2459760.41888,69.40631,2.9184,314.60611,-2.89679,321.17165,0.00272,1.01398,8.76845,5.8152,6.56553,53.87892,0.17156,0.1717,-0.49582,-0.49574,0.5,Not_seen
555,2459760.36268,51.46839,-0.36092,0.863,2459760.34391,2459760.38613,60.79689,3.21656,309.08315,-3.13628,314.57611,0.00272,1.01398,8.39644,6.35284,5.49296,53.86228,0.15729,0.15743,-0.45075,-0.45066,0.5,Not_seen
556,2459760.36391,51.52279,-0.71986,0.864,2459760.34511,2459760.38742,60.92793,3.21602,309.13257,-3.13594,314.64699,0.00272,1.01398,8.40982,6.35197,5.51442,53.86238,0.15779,0.15793,-0.45053,-0.45044,1,Not_seen
557,2459760.3783,53.83333,-2.2,0.878,2459760.35828,2459760.40333,64.87961,3.0759,311.70752,-3.02187,317.76251,0.00272,1.01398,8.59134,6.09777,6.05499,53.8704,0.16469,0.16483,-0.47174,-0.47166,1,Not_seen
558,2459760.36206,50.79899,-1.09125,0.862,2459760.34355,2459760.38519,59.9505,3.26148,308.41086,-3.17325,313.78356,0.00272,1.01398,8.381,6.43472,5.3727,53.85986,0.15671,0.15685,-0.44291,-0.44283,1,Not_seen
559,2459760.37938,53.76282,-2.70452,0.879,2459760.35938,2459760.40439,64.81421,3.08534,311.60981,-3.02786,317.66343,0.00272,1.01398,8.60132,6.1132,6.05362,53.86998,0.16507,0.16521,-0.46997,-0.46989,1,Not_seen
560,2459760.37944,54.57,-1.32,0.879,2459760.35902,2459760.40498,66.18305,3.01636,312.67036,-2.97387,318.86442,0.00272,1.01398,8.61477,5.99023,6.19406,53.87344,0.1656,0.16573,-0.48195,-0.48186,0.5,Not_seen
