,Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source
163,163,2456217.11381,25.62,45.62,1.614,2456217.10082,2456217.13005,42.08172,4.24233,249.46117,-4.16358,261.80906,0.00241,0.99438,14.92836,8.40591,12.34789,0.01688,60.60217,0.55727,0.558,-0.01175,-0.01134,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
164,164,2456247.13826,21.42,39.83,2.638,2456247.10754,2456247.17667,99.53761,10.5857,241.84441,-9.77901,253.64007,0.0024,0.98682,23.50283,20.36471,11.79565,0.04148,60.07763,1.3579,1.36225,1.60184,1.60397,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
165,165,2456247.13522,24.39,39.63,2.635,2456247.10478,2456247.17328,98.63763,10.16694,240.72264,-9.46883,253.67651,0.0024,0.98682,23.48857,19.63577,12.95386,0.04143,60.15925,1.35811,1.36231,1.52905,1.53111,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
166,166,2456247.11564,24.6,46.45,2.616,2456247.08559,2456247.15321,97.36002,10.0086,240.72309,-9.32809,253.63007,0.0024,0.98682,23.21435,19.33669,12.90698,0.04048,60.19629,1.32784,1.33188,1.48429,1.48627,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
167,167,2456247.1205,26.35,43.95,2.62,2456247.0905,2456247.15801,97.21649,9.78963,240.00415,-9.17148,253.61034,0.0024,0.98682,23.30134,18.96111,13.6062,0.04078,60.23462,1.33852,1.34251,1.45198,1.45393,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
168,168,2456247.12534,27.52,41.7,2.625,2456247.09534,2456247.16285,97.20771,9.64694,239.50008,-9.06854,253.58005,0.0024,0.98682,23.3825,18.71547,14.07996,0.04106,60.25847,1.34827,1.35223,1.4322,1.43414,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
169,169,2456247.13825,28.4,36.73,2.638,2456247.10807,2456247.17597,97.78621,9.59301,239.06895,-9.04266,253.57176,0.0024,0.98682,23.57447,18.63568,14.50282,0.04173,60.26314,1.37029,1.37429,1.435,1.43696,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
170,170,2456247.11823,25.25,45.25,2.618,2456247.08818,2456247.15579,97.35828,9.93388,240.45581,-9.27601,253.62883,0.0024,0.98682,23.25752,19.20989,13.17302,0.04063,60.20912,1.333,1.33702,1.47414,1.47612,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
171,171,2456247.11671,25.62,45.62,2.617,2456247.08672,2456247.1542,97.17822,9.87084,240.31521,-9.22789,253.6188,0.0024,0.98682,23.24,19.09873,13.30358,0.04057,60.22126,1.33129,1.33528,1.46218,1.46415,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
172,172,2456247.10385,26.37,49.82,2.604,2456247.07417,2456247.14096,96.17869,9.67917,240.07077,-9.06998,253.5678,0.0024,0.98682,23.06655,18.74916,13.49704,0.03997,60.26082,1.31262,1.31649,1.41804,1.41995,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
173,173,2456276.13489,21.42,39.83,1.635,2456276.10886,2456276.16742,84.32577,9.03134,244.5685,-7.99689,248.08964,0.00241,0.98203,17.38582,17.02823,3.52114,0.02284,60.18569,0.74914,0.75119,0.95597,0.95708,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
174,174,2456276.13148,24.39,39.63,1.631,2456276.10516,2456276.16439,85.28434,8.86432,243.46111,-7.89044,247.98802,0.00241,0.98203,17.35129,16.75476,4.5269,0.02275,60.21515,0.74655,0.74857,0.92722,0.92831,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
175,175,2456276.11185,24.6,46.45,1.612,2456276.0859,2456276.14429,84.08404,8.71276,243.41284,-7.76281,247.92593,0.0024,0.98202,17.07836,16.47557,4.51309,0.02205,60.25025,0.72384,0.72577,0.88702,0.88806,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
176,176,2456276.1165,26.35,43.95,1.616,2456276.09023,2456276.14933,85.09626,8.6468,242.70697,-7.72891,247.828,0.0024,0.98202,17.1525,16.37571,5.12103,0.02224,60.25837,0.73019,0.73212,0.88047,0.88151,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
177,177,2456276.12119,27.52,41.7,1.621,2456276.09468,2456276.15433,85.89393,8.60946,242.20999,-7.70801,247.74588,0.0024,0.98202,17.22488,16.31747,5.53589,0.02243,60.26183,0.73636,0.7383,0.87799,0.87904,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
178,178,2456276.11436,25.25,45.25,1.614,2456276.08828,2456276.14697,84.51696,8.69442,243.15384,-7.75694,247.89613,0.0024,0.98202,17.11667,16.45136,4.7423,0.02215,60.25187,0.72709,0.72902,0.88636,0.8874,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
179,179,2456276.11279,25.62,45.62,1.613,2456276.08669,2456276.14542,84.56404,8.66328,243.00896,-7.73334,247.8682,0.0024,0.98202,17.09673,16.39662,4.85924,0.0221,60.2577,0.72548,0.7274,0.88001,0.88105,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
180,180,2456305.11975,26.35,43.95,1.62,2456305.10243,2456305.14141,56.13527,5.77854,249.85927,-5.14664,248.47551,0.00243,0.98118,11.01219,10.92518,-1.38376,0.00921,59.9045,0.30053,0.30105,0.09248,0.0928,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
181,181,2456305.11589,25.62,45.62,1.616,2456305.0988,2456305.13727,55.40166,5.73997,250.08572,-5.11408,248.52862,0.00243,0.98118,10.96483,10.85405,-1.55709,0.00913,59.91091,0.29799,0.29851,0.08387,0.08418,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
182,182,2456305.10309,26.37,49.82,1.603,2456305.08608,2456305.12434,55.09055,5.65794,249.84873,-5.04759,248.42111,0.00243,0.98118,10.80002,10.70553,-1.42761,0.00886,59.92722,0.2892,0.2897,0.06382,0.06411,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
183,183,2456335.15766,21.42,39.83,1.658,2456335.13383,2456335.18745,77.22274,8.99961,262.58642,-7.76695,258.14227,0.00251,0.98475,17.34141,16.76656,-4.44415,0.02273,57.60402,0.71337,0.71524,0.91043,0.91145,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
184,184,2456335.15664,24.39,39.63,1.657,2456335.13197,2456335.18748,79.92353,9.10157,261.83445,-7.8613,258.33488,0.00251,0.98475,17.31748,16.96288,-3.49957,0.02266,57.58844,0.71123,0.71311,0.9289,0.92992,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
185,185,2456335.16258,28.4,36.73,1.663,2456335.13659,2456335.19506,84.19477,9.24813,260.75998,-7.9928,258.56299,0.00251,0.98475,17.37928,17.24093,-2.19699,0.02283,57.5603,0.71592,0.71785,0.95925,0.9603,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
186,186,2456335.14027,25.25,45.25,1.64,2456335.11564,2456335.17105,79.79742,9.01354,261.57725,-7.7929,258.33711,0.00251,0.98475,17.11369,16.80644,-3.24014,0.02214,57.61454,0.69502,0.69685,0.90443,0.90543,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
187,187,2456335.13901,25.62,45.62,1.639,2456335.1143,2456335.16991,80.08087,9.01602,261.47716,-7.79541,258.35319,0.00251,0.98475,17.09713,16.81143,-3.12397,0.0221,57.61506,0.6937,0.69552,0.90421,0.9052,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
188,188,2456335.1267,26.37,49.82,1.627,2456335.10198,2456335.1576,80.09222,8.95013,261.25524,-7.74538,258.35424,0.00251,0.98474,16.94389,16.69552,-2.90099,0.0217,57.63454,0.68164,0.68342,0.88603,0.887,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
189,189,2456394.16922,21.42,39.83,1.669,2456394.14938,2456394.19403,64.29278,7.22066,282.56063,-6.53697,281.85888,0.00265,0.99976,13.77543,13.75763,-0.70175,0.01438,54.85776,0.4299,0.43076,0.45114,0.45164,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
190,190,2456572.14471,21.42,39.83,1.645,2456572.1252,2456572.16909,63.19149,7.05041,252.40134,-6.51962,266.79777,0.00251,0.99728,19.75924,13.57003,14.39643,0.02944,57.90757,0.92892,0.93084,0.70562,0.70662,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
191,191,2456572.1437,24.39,39.63,1.644,2456572.12485,2456572.16726,61.06707,6.62023,251.78185,-6.16415,266.9115,0.00251,0.99728,19.78361,12.78438,15.12964,0.02951,57.95925,0.93202,0.93383,0.62867,0.62962,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
192,192,2456572.13045,26.35,43.95,1.63,2456572.11223,2456572.15323,59.03237,6.26223,251.45143,-5.86266,266.93238,0.00251,0.99728,19.64112,12.12489,15.48095,0.02909,57.99416,0.91933,0.92102,0.55609,0.55697,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
193,193,2456572.13612,27.52,41.7,1.636,2456572.1181,2456572.15866,58.40519,6.11435,251.15774,-5.74054,266.95573,0.00251,0.99728,19.72866,11.85489,15.79799,0.02935,58.01296,0.92776,0.92943,0.5335,0.53437,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
194,194,2456572.1274,25.25,45.25,1.627,2456572.10898,2456572.15043,59.68761,6.41059,251.70753,-5.98324,266.90577,0.00251,0.99728,19.58795,12.39383,15.19824,0.02894,57.97611,0.91412,0.91584,0.58025,0.58116,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
195,195,2456572.12616,25.62,45.62,1.626,2456572.10783,2456572.14906,59.37012,6.34912,251.63736,-5.93296,266.91179,0.00251,0.99728,19.57701,12.28207,15.27443,0.0289,57.9825,0.91321,0.91492,0.5686,0.56949,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
196,196,2456572.11392,26.37,49.82,1.614,2456572.09594,2456572.1364,58.26974,6.17512,251.56136,-5.78614,266.90343,0.00251,0.99728,19.43171,11.96126,15.34207,0.02848,57.99627,0.90005,0.90168,0.52961,0.53047,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
197,197,2456601.12776,21.42,39.83,1.628,2456601.11055,2456601.14927,55.75371,5.93496,247.79951,-5.555,255.45865,0.00246,0.9893,13.8016,11.48996,7.65914,0.01444,59.37562,0.46707,0.4679,0.24566,0.24614,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
198,198,2456601.12534,24.39,39.63,1.625,2456601.10838,2456601.14654,54.94356,5.67803,247.02994,-5.34869,255.3404,0.00246,0.9893,13.79994,11.02672,8.31046,0.01443,59.40183,0.46716,0.46796,0.19939,0.19985,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
199,199,2456601.10513,24.72,46.67,1.605,2456601.08853,2456601.12588,53.78851,5.53003,247.05331,-5.22135,255.28216,0.00246,0.9893,13.53169,10.75138,8.22885,0.01388,59.40954,0.44932,0.45006,0.16166,0.16209,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
200,200,2456601.10859,25.25,45.25,1.609,2456601.09197,2456601.12936,53.85241,5.50539,246.88802,-5.20338,255.2578,0.00246,0.9893,13.58405,10.70877,8.36978,0.01399,59.41327,0.45281,0.45356,0.1594,0.15983,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
201,201,2456630.11615,24.39,39.63,0.616,2456630.10332,2456630.13218,41.54581,4.07336,245.84734,-3.85353,247.37,0.00241,0.98335,8.07158,7.92689,1.52266,0.00495,60.64783,0.16369,0.1639,-0.28944,-0.28932,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
202,202,2456660.14049,21.42,39.83,1.64,2456660.1157,2456660.17148,80.32046,8.8356,248.97743,-7.63495,248.35779,0.00239,0.98106,16.48212,16.47055,-0.61964,0.02055,60.60501,0.6785,0.68034,0.86182,0.86282,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
203,203,2456660.13747,24.39,39.63,1.637,2456660.11208,2456660.16921,82.26878,8.80607,247.9331,-7.6304,248.28497,0.00239,0.98106,16.44021,16.43647,0.35187,0.02044,60.61063,0.67514,0.67696,0.85657,0.85757,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
204,204,2456660.1171,24.72,46.67,1.617,2456660.09204,2456660.14841,81.17881,8.65074,247.82284,-7.50528,248.21502,0.00239,0.98106,16.16075,16.15602,0.39218,0.01976,60.64103,0.65286,0.65459,0.81631,0.81726,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
205,205,2456660.12275,26.35,43.95,1.623,2456660.0972,2456660.15469,82.77545,8.67458,247.20696,-7.53777,248.15062,0.00239,0.98106,16.23961,16.21235,0.94366,0.01995,60.63577,0.65915,0.6609,0.82539,0.82636,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
206,206,2456660.12761,27.52,41.7,1.628,2456660.10169,2456660.16002,84.00446,8.69306,246.74409,-7.55957,248.09019,0.00239,0.98106,16.30789,16.25262,1.34609,0.02012,60.63155,0.66462,0.66639,0.83242,0.83339,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
207,207,2456660.14055,28.4,36.73,1.641,2456660.11414,2456660.17355,85.55632,8.77229,246.37497,-7.62846,248.0657,0.00239,0.98106,16.48707,16.40075,1.69073,0.02056,60.61537,0.67902,0.68085,0.85512,0.85612,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
208,208,2456660.12046,25.25,45.25,1.62,2456660.09522,2456660.15201,81.78836,8.67119,247.62482,-7.52582,248.20113,0.00239,0.98106,16.20719,16.19701,0.5763,0.01987,60.63689,0.65655,0.65829,0.82243,0.82339,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
209,209,2456660.11894,25.62,45.62,1.619,2456660.09364,2456660.15057,81.97195,8.65631,247.48697,-7.51565,248.17848,0.00239,0.98106,16.18664,16.17196,0.69151,0.01982,60.63967,0.65492,0.65666,0.81904,0.81999,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
210,210,2456660.10607,26.37,49.82,1.606,2456660.08086,2456660.13759,81.69851,8.55084,247.21188,-7.43558,248.09858,0.00239,0.98106,16.01083,15.98642,0.8867,0.0194,60.65977,0.64108,0.64276,0.79286,0.79379,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
211,211,2456689.14201,24.39,39.63,1.642,2456689.1267,2456689.16115,49.59789,5.30079,256.39084,-4.77119,253.17283,0.0024,0.98295,10.5723,10.07198,-3.21802,0.00849,60.88956,0.28162,0.28208,-0.00403,-0.00376,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
212,212,2456689.12177,24.72,46.67,1.622,2456689.10679,2456689.1405,48.54058,5.15538,256.28943,-4.65535,253.09687,0.0024,0.98295,10.3159,9.81073,-3.19256,0.00808,60.91194,0.26826,0.26869,-0.0381,-0.03784,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
213,213,2456689.12806,26.35,43.95,1.628,2456689.1126,2456689.14738,50.09451,5.25207,255.89487,-4.73491,253.03937,0.0024,0.98295,10.38618,9.98698,-2.8555,0.00819,60.90003,0.27186,0.2723,-0.01833,-0.01807,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
214,214,2456689.12534,25.25,45.25,1.625,2456689.11018,2456689.14429,49.13049,5.19857,256.16553,-4.69167,253.08494,0.0024,0.98295,10.35775,9.89024,-3.08059,0.00815,60.90634,0.27041,0.27084,-0.02887,-0.02861,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
215,215,2456689.12396,25.62,45.62,1.624,2456689.10875,2456689.14299,49.30274,5.19987,256.07309,-4.69181,253.06276,0.0024,0.98295,10.33851,9.89168,-3.01033,0.00812,60.90677,0.26941,0.26984,-0.02932,-0.02906,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
216,216,2456719.16404,21.42,39.83,1.664,2456719.14001,2456719.19407,77.85748,9.10205,268.57789,-8.00481,265.51168,0.00245,0.98886,17.37744,17.10686,-3.06621,0.02282,58.97435,0.73336,0.73535,0.9553,0.95638,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
217,217,2456719.14412,24.72,46.67,1.644,2456719.11965,2456719.17471,79.28384,9.03274,267.87567,-7.95378,265.83967,0.00245,0.98885,17.1072,16.98651,-2.03599,0.02212,59.00007,0.7112,0.71312,0.93125,0.93229,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
218,218,2456719.15154,26.35,43.95,1.652,2456719.12652,2456719.18282,81.08034,9.11203,267.55643,-8.02438,266.05001,0.00245,0.98885,17.20199,17.13641,-1.50642,0.02237,58.9817,0.71882,0.72078,0.95038,0.95144,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
219,219,2456719.14805,25.25,45.25,1.648,2456719.12338,2456719.1789,79.95354,9.07007,267.77562,-7.98722,265.9132,0.00245,0.98885,17.15791,17.05729,-1.86242,0.02225,58.99112,0.71528,0.71722,0.94054,0.94159,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
220,220,2456719.14694,25.62,45.62,1.647,2456719.12219,2456719.17788,80.195,9.0677,267.69831,-7.98638,265.95185,0.00245,0.98885,17.14261,17.05409,-1.74646,0.02221,58.99231,0.71403,0.71596,0.93954,0.94059,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
221,221,2456719.13492,26.37,49.82,1.635,2456719.1102,2456719.16581,80.07936,8.99058,267.52466,-7.9241,265.99618,0.00245,0.98885,16.98309,16.91468,-1.52848,0.0218,59.01357,0.70116,0.70304,0.9186,0.91962,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
222,222,2456748.16199,21.42,39.83,1.662,2456748.14691,2456748.18083,48.85438,5.43816,277.39796,-5.02807,276.61802,0.00251,0.99662,10.49517,10.46623,-0.77993,0.00836,58.24533,0.26548,0.26591,0.0258,0.02605,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
223,223,2456748.16368,24.39,39.63,1.664,2456748.14819,2456748.18304,50.18667,5.46261,277.21945,-5.05048,277.04255,0.00251,0.99662,10.51457,10.51309,-0.1769,0.0084,58.24179,0.26645,0.26688,0.03106,0.03131,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
224,224,2456778.17737,21.42,39.83,1.677,2456778.15403,2456778.20654,75.6091,8.47179,284.78126,-7.45261,289.24631,0.00259,1.00492,16.53461,15.9244,4.46505,0.02068,55.9027,0.62982,0.63133,0.78045,0.78128,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
225,225,2456778.18076,24.39,39.63,1.681,2456778.15719,2456778.21023,76.38347,8.35579,284.65826,-7.34,290.04919,0.00259,1.00492,16.59022,15.69578,5.39093,0.02081,55.91733,0.6342,0.6357,0.76001,0.76083,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
226,226,2456778.19302,28.4,36.73,1.693,2456778.16897,2456778.22307,77.89381,8.20023,284.60472,-7.19065,291.26412,0.00259,1.00493,16.76175,15.39088,6.65939,0.02124,55.93178,0.64745,0.64896,0.73682,0.73765,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
227,227,2456778.16572,25.25,45.25,1.666,2456778.14235,2456778.19494,75.73374,8.2164,284.64737,-7.22116,290.24275,0.00259,1.00492,16.41446,15.43756,5.59537,0.02038,55.94652,0.62125,0.62269,0.72703,0.72783,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
228,228,2456778.16505,25.62,45.62,1.665,2456778.14166,2456778.19428,75.77657,8.19143,284.64166,-7.2001,290.34581,0.00259,1.00492,16.40849,15.39154,5.70416,0.02036,55.95045,0.62084,0.62228,0.7222,0.723,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
229,229,2456807.17494,21.42,39.83,1.675,2456807.16247,2456807.19053,40.4077,4.19509,288.38529,-3.81176,295.06882,0.00265,1.01101,10.42622,8.00686,6.68353,0.00826,55.24361,0.24851,0.2488,-0.23026,-0.23009,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
230,230,2456807.15979,24.72,46.67,1.66,2456807.14784,2456807.17472,38.71363,3.87313,288.68464,-3.54458,295.83603,0.00265,1.01101,10.30014,7.41771,7.15139,0.00806,55.2726,0.24268,0.24295,-0.29267,-0.29251,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
231,231,2456807.17752,27.52,41.7,1.678,2456807.16556,2456807.19247,38.74452,3.76191,288.9688,-3.44295,296.64796,0.00265,1.01101,10.52622,7.20486,7.67916,0.00841,55.27146,0.25342,0.25368,-0.30753,-0.30737,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
232,232,2456807.16392,25.62,45.62,1.664,2456807.15199,2456807.17883,38.65151,3.83061,288.77017,-3.50645,296.08322,0.00265,1.01101,10.35566,7.33706,7.31305,0.00814,55.27343,0.2453,0.24557,-0.29916,-0.29901,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
233,233,2456807.15305,26.37,49.82,1.653,2456807.14136,2456807.16766,37.86876,3.71312,288.88286,-3.40903,296.25566,0.00265,1.011,10.24759,7.12216,7.37281,0.00798,55.28599,0.24028,0.24053,-0.32366,-0.32351,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
234,234,2456867.17446,26.35,43.95,2.674,2456867.15955,2456867.1931,48.31867,5.2325,277.45761,-4.45134,293.63328,0.00272,1.01285,18.83595,9.68384,16.17567,0.02678,53.72005,0.7838,0.78492,0.24018,0.24078,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
235,235,2456926.14695,21.42,39.83,1.647,2456926.13248,2456926.16502,46.85608,5.25952,259.76183,-4.84959,270.83813,0.00265,1.00032,14.98526,10.10911,11.0763,0.017,55.00567,0.50965,0.5104,0.13177,0.13219,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
236,236,2456926.12698,24.72,46.67,1.627,2456926.11331,2456926.14407,44.29771,4.80869,259.43832,-4.47393,270.97744,0.00265,1.00032,14.79952,9.28262,11.53913,0.01659,55.03559,0.49743,0.4981,0.0422,0.04258,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
237,237,2456926.13424,26.35,43.95,1.634,2456926.12077,2456926.15109,43.66289,4.65924,259.17269,-4.35042,271.05466,0.00265,1.00032,14.90177,9.00966,11.88197,0.01682,55.05047,0.50443,0.50508,0.01887,0.01924,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
238,238,2456926.14028,27.52,41.7,1.64,2456926.12694,2456926.15696,43.22095,4.55143,258.97536,-4.26203,271.10625,0.00265,1.00032,14.9848,8.81346,12.13089,0.017,55.0613,0.51013,0.51078,0.00248,0.00284,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
239,239,2456926.15402,28.4,36.73,1.654,2456926.14068,2456926.17069,43.21811,4.50806,258.76448,-4.22722,271.15615,0.00265,1.00031,15.15123,8.73527,12.39167,0.01738,55.07027,0.52155,0.5222,0.00111,0.00148,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
240,240,2456926.12972,25.62,45.62,1.63,2456926.11617,2456926.14666,43.89232,4.72214,259.29958,-4.40053,271.01884,0.00265,1.00032,14.84158,9.12267,11.71926,0.01668,55.04365,0.50032,0.50098,0.02784,0.02822,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
241,241,2456985.10888,26.35,43.95,1.609,2456985.08899,2456985.13375,64.45939,6.56949,245.20614,-5.97704,250.16676,0.00252,0.98508,13.48793,12.54653,4.96063,0.01379,57.87103,0.43487,0.4357,0.33289,0.33337,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
242,242,2456985.11373,27.52,41.7,1.614,2456985.09368,2456985.1388,64.96274,6.53226,244.77699,-5.95319,250.0686,0.00252,0.98508,13.5564,12.48545,5.29162,0.01393,57.87772,0.43932,0.44017,0.32934,0.32982,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
243,243,2457015.14276,21.42,39.83,1.643,2457015.11153,2457015.18179,101.17334,11.17845,246.56742,-9.60179,248.48549,0.00244,0.9814,20.86758,20.78023,1.91807,0.0328,58.84928,1.0517,1.05519,1.49015,1.49194,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
