Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source,Cloud cover,Distance
586,2459938.17407,53.75,-2.48333,1.246,2459938.16131,2459938.19002,41.35,1.3911,215.47781,-2.94604,232.94192,0.0024,0.98135,17.98898,4.33714,17.46411,0.02444,61.16735,0.81466,0.81501,-0.27799,-0.2778,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,64664.10866292297
587,2459938.17407,53.75,-2.48333,1.246,2459938.16131,2459938.19002,41.35,1.3911,215.47781,-2.94604,232.94192,0.0024,0.98135,17.98898,4.33714,17.46411,0.02444,61.16735,0.81466,0.81501,-0.27799,-0.2778,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,64664.10866292297
588,2459938.17792,51.38333,-0.1,1.25,2459938.16359,2459938.19584,46.45,1.92875,218.57856,-3.4295,235.75554,0.0024,0.98136,17.98591,5.35825,17.17698,0.02443,61.15032,0.81415,0.81464,-0.17615,-0.17589,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,9338.200595646666
589,2459938.17193,53.69076,-1.62907,1.244,2459938.15918,2459938.18786,41.3,1.39573,215.57361,-2.94928,233.00431,0.0024,0.98135,17.95845,4.34502,17.43069,0.02436,61.16746,0.81192,0.81227,-0.27866,-0.27848,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,1,59250.246282760876
590,2459938.17874,51.62907,-0.74934,1.25,2459938.16453,2459938.19652,46.06667,1.87973,218.2747,-3.38609,235.49755,0.0024,0.98136,18.00262,5.26581,17.22284,0.02448,61.15198,0.81568,0.81615,-0.18458,-0.18433,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,23095.45979738918
591,2459938.17118,53.79648,-1.54785,1.243,2459938.15853,2459938.18699,40.98333,1.36863,215.42546,-2.92468,232.86108,0.0024,0.98135,17.95089,4.29331,17.43563,0.02434,61.16823,0.81125,0.81159,-0.28419,-0.28401,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,1,46549.59614016899
592,2459938.1769,52.52323,-1.46523,1.249,2459938.16325,2459938.19396,44.21667,1.67689,217.149,-3.20465,234.47937,0.0024,0.98136,17.9982,4.88154,17.33037,0.02447,61.15889,0.81537,0.8158,-0.22317,-0.22294,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,54956.867519872576
593,2459938.18313,50.79899,-1.09125,1.255,2459938.16836,2459938.2016,47.86667,2.07654,219.24572,-3.56304,236.3936,0.0024,0.98136,18.04348,5.63959,17.14788,0.02459,61.14426,0.81925,0.81978,-0.1453,-0.14502,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,49293.49778927182
594,2459938.17881,51.50949,-0.59541,1.25,2459938.16453,2459938.19667,46.28333,1.9054,218.42153,-3.40971,235.62742,0.0024,0.98136,18.0008,5.3151,17.20589,0.02447,61.15107,0.8155,0.81598,-0.17974,-0.17949,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,10478.936212294146
595,2459938.16905,53.95763,-1.08271,1.241,2459938.15657,2459938.18465,40.43333,1.32426,215.19958,-2.88156,232.63076,0.0024,0.98135,17.92601,4.20582,17.43118,0.02427,61.16956,0.80904,0.80937,-0.29412,-0.29394,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,1,34008.16655925321
596,2459968.2279,53.70291,-1.6337,1.858,2459968.18784,2459968.27797,129.8,7.59097,227.69011,-8.41449,248.56182,0.00241,0.98217,26.24762,16.00546,20.87172,0.05155,60.37973,1.69619,1.70012,1.32838,1.33023,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,8,58030.169503372505
597,2459997.26121,53.45,-2.23333,1.465,2459997.22958,2459997.30074,102.46667,7.09659,248.69028,-7.44924,262.46573,0.00243,0.98673,20.00802,14.54582,13.77545,0.03018,59.86087,0.98434,0.98646,0.83202,0.83312,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,1,58950.087867736234
598,2460026.28825,52.48142,-1.89983,1.064,2460026.2665,2460026.31544,70.46667,5.04388,270.11336,-5.57184,278.54375,0.00247,0.99401,13.54843,10.61572,8.43039,0.01391,59.02884,0.44754,0.44821,0.14708,0.14746,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,62707.82882553662
599,2460026.29022,53.58333,-2.43333,1.066,2460026.26819,2460026.31775,71.36667,4.96511,270.12691,-5.50918,278.79118,0.00247,0.99401,13.58564,10.47429,8.66428,0.01399,59.03455,0.45003,0.4507,0.13436,0.13474,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,58967.44322896378
600,2460026.29022,53.58333,-2.43333,1.066,2460026.26819,2460026.31775,71.36667,4.96511,270.12691,-5.50918,278.79118,0.00247,0.99401,13.58564,10.47429,8.66428,0.01399,59.03455,0.45003,0.4507,0.13436,0.13474,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,58967.44322896378
601,2460026.28836,53.79391,-1.75206,1.064,2460026.26634,2460026.31589,71.35,4.93527,270.1255,-5.48492,278.82104,0.00247,0.99401,13.56402,10.4202,8.69555,0.01395,59.03853,0.44864,0.4493,0.12815,0.12853,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,5,51443.50560902889
602,2460026.28239,52.2,0.11667,1.058,2460026.26084,2460026.30932,69.8,5.02898,270.0983,-5.55753,278.43878,0.00247,0.99401,13.4699,10.58651,8.34049,0.01375,59.03435,0.44243,0.4431,0.14123,0.14161,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,7,36107.56593492766
603,2460056.34217,53.01667,-1.73333,1.667,2460056.30343,2460056.3906,125.53333,8.20965,291.16421,-8.28404,302.82236,0.00256,1.00253,20.17458,16.49369,11.65814,0.03068,56.63187,0.94665,0.94888,1.00723,1.00839,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,2,32390.6285285237
604,2460085.37027,53.45,-2.23333,1.208,2460085.34054,2460085.40743,96.31667,5.11692,306.33785,-5.63737,315.39089,0.00262,1.00939,14.04883,10.75429,9.05304,0.01496,55.76487,0.45444,0.4551,0.16488,0.16526,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,3,58950.087867736234
605,2460085.37227,53.75,-2.48333,1.21,2460085.34229,2460085.40973,97.11667,5.08842,306.65447,-5.61698,315.808,0.00262,1.00939,14.07647,10.7054,9.15353,0.01501,55.76623,0.45623,0.45689,0.16102,0.16139,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,3,72817.84772086279
606,2460085.37141,53.58333,-2.43333,1.209,2460085.34156,2460085.40872,96.7,5.10527,306.47716,-5.62931,315.57719,0.00262,1.00939,14.06405,10.73458,9.10003,0.01499,55.76525,0.45542,0.45608,0.16347,0.16385,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,3,58967.44322896378
607,2460085.37141,53.58333,-2.43333,1.209,2460085.34156,2460085.40872,96.7,5.10527,306.47716,-5.62931,315.57719,0.00262,1.00939,14.06405,10.73458,9.10003,0.01499,55.76525,0.45542,0.45608,0.16347,0.16385,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,3,58967.44322896378
608,2460085.36341,51.45523,-2.59665,1.201,2460085.33503,2460085.39888,91.93333,5.31238,304.43094,-5.78802,312.8797,0.00262,1.00939,13.94187,11.1004,8.44876,0.01473,55.75133,0.44747,0.44814,0.19551,0.19589,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,0,42767.81498574461
609,2460115.39497,53.70291,-1.6337,1.703,2460115.36127,2460115.43709,109.18333,5.735,308.11931,-5.56092,323.8351,0.00268,1.01361,19.33343,11.29592,15.71579,0.0282,54.32128,0.83459,0.83591,0.4285,0.4292,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,0,58030.169503372505
610,2460145.3757,53.45,-2.23333,2.104,2460145.35098,2460145.4066,80.08333,5.18361,294.38545,-4.79749,315.28967,0.00272,1.01377,23.14078,9.9811,20.90422,0.04023,53.75628,1.17838,1.18004,0.47447,0.47531,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,0,58950.087867736234
611,2460174.32966,53.75,-2.48333,1.428,2460174.31625,2460174.34641,43.43333,2.83831,283.79373,-3.39816,298.08,0.00271,1.00987,15.58155,6.23647,14.28628,0.01838,53.937,0.54006,0.54048,-0.23835,-0.23811,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,64664.10866292297
612,2460174.32758,51.48,-3.18,1.426,2460174.31368,2460174.34497,45.05,3.16445,282.83456,-3.66617,296.78505,0.00271,1.00987,15.52544,6.83062,13.9505,0.01824,53.92066,0.53604,0.5365,-0.18119,-0.18093,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,1,19892.553162398308
613,2460174.32984,53.65,-2.61667,1.428,2460174.31641,2460174.34663,43.51667,2.8526,283.74566,-3.41089,298.02066,0.00271,1.00987,15.58201,6.26349,14.275,0.01838,53.93636,0.54008,0.54051,-0.23563,-0.23539,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,58979.60796674346
614,2460174.32623,52.47214,-2.08212,1.425,2460174.31255,2460174.34333,44.33333,3.01978,283.25641,-3.54903,297.33216,0.00271,1.00987,15.52593,6.56881,14.07575,0.01825,53.92785,0.53614,0.53659,-0.20732,-0.20707,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,53714.083843677094
615,2460174.336,55.95206,-3.19648,1.434,2460174.32315,2460174.35207,41.65,2.51395,284.86263,-3.1328,299.49977,0.00271,1.00987,15.68285,5.64675,14.63714,0.01861,53.95205,0.54721,0.54759,-0.2933,-0.29309,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,52117.00185646478
616,2460174.33145,53.922,-3.012,1.43,2460174.31808,2460174.34816,43.31667,2.81513,283.85644,-3.37832,298.18489,0.00271,1.00987,15.60315,6.19346,14.32845,0.01843,53.9383,0.54156,0.54198,-0.24181,-0.24157,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOUK,0,26654.278573469404
617,2460174.32715,53.79648,-1.54785,1.426,2460174.31376,2460174.34388,43.36667,2.82722,283.84387,-3.39233,298.10929,0.00271,1.00987,15.55571,6.21955,14.26543,0.01831,53.93722,0.53828,0.5387,-0.24104,-0.2408,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,46549.59614016899
618,2460174.32461,52.52323,-1.46523,1.423,2460174.31094,2460174.34169,44.28333,3.00964,283.29588,-3.54247,297.36127,0.00271,1.00987,15.50951,6.55211,14.06538,0.01821,53.92816,0.53502,0.53546,-0.20962,-0.20937,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,54956.867519872576
619,2460174.32065,50.79899,-1.09125,1.419,2460174.30663,2460174.33817,45.41667,3.25018,282.64368,-3.74021,296.42152,0.00271,1.00987,15.442,6.9904,13.77785,0.01805,53.91531,0.53027,0.53075,-0.16846,-0.1682,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,49293.49778927182
620,2460174.32739,54.618,-1.069,1.426,2460174.3142,2460174.34387,42.71667,2.70626,284.24333,-3.29288,298.61889,0.00271,1.00987,15.57087,5.99913,14.37556,0.01835,53.94275,0.53938,0.53978,-0.26246,-0.26224,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,14226.86758062335
621,2460174.32705,54.5828,-0.9732,1.426,2460174.31385,2460174.34354,42.75,2.71148,284.22861,-3.29666,298.59596,0.00271,1.00987,15.56676,6.00815,14.36735,0.01834,53.94248,0.5391,0.5395,-0.26172,-0.2615,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,7093.862818877629
622,2460174.31941,51.39148,-0.29825,1.418,2460174.30552,2460174.33677,45.0,3.16615,282.88196,-3.66951,296.7321,0.00271,1.00987,15.43764,6.83565,13.85013,0.01804,53.91959,0.53002,0.53048,-0.18408,-0.18382,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,1,14658.916702783621
623,2460174.33425,54.548,-3.5855,1.433,2460174.32103,2460174.35078,42.83333,2.72345,284.13616,-3.30544,298.57695,0.00271,1.00987,15.64244,6.0289,14.44079,0.01852,53.94281,0.54432,0.54473,-0.25671,-0.25648,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,52660.77356995237
624,2460174.32002,51.32028,-0.55667,1.418,2460174.30611,2460174.3374,45.05,3.17606,282.84922,-3.67918,296.69568,0.00271,1.00987,15.443,6.85524,13.84647,0.01805,53.91915,0.53038,0.53084,-0.18192,-0.18166,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,1,19579.136505639417
625,2460174.32413,51.316,-2.037,1.423,2460174.31021,2460174.34154,45.11667,3.18194,282.8065,-3.68346,296.69651,0.00271,1.00987,15.48649,6.8654,13.89001,0.01815,53.91933,0.53336,0.53382,-0.17923,-0.17897,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,5,20796.129370429528
626,2460174.32615,53.95763,-1.08271,1.425,2460174.31281,2460174.34282,43.21667,2.80331,283.92986,-3.3715,298.20584,0.00271,1.00987,15.54764,6.17481,14.27597,0.0183,53.9382,0.53774,0.53815,-0.24582,-0.24559,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,34008.16655925321
627,2460175.33144,53.75,-2.48333,2.43,2460175.31472,2460175.35233,54.15,3.8293,273.32948,-4.03343,298.48073,0.00271,1.00987,26.33268,7.86274,25.15126,0.05188,54.05207,1.52811,1.52972,0.43415,0.43492,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,64664.10866292297
628,2460175.33686,55.95206,-3.19648,2.435,2460175.32149,2460175.35608,49.8,3.26417,274.10997,-3.5899,299.64629,0.00271,1.00987,26.42529,6.85407,25.53632,0.05224,54.08631,1.53967,1.54104,0.33882,0.33948,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,52117.00185646478
629,2460175.32921,54.5767,-1.2355,2.428,2460175.313,2460175.34948,52.53333,3.61534,273.64864,-3.86563,298.90241,0.00271,1.00987,26.3212,7.48097,25.25377,0.05184,54.06471,1.52716,1.52868,0.39551,0.39624,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,23798.03353484478
630,2460175.32175,51.50853,-0.12574,2.42,2460175.30385,2460175.34411,57.96667,4.38259,272.73635,-4.47462,297.412,0.00271,1.00987,26.1939,8.85721,24.67565,0.05135,54.0125,1.51122,1.51304,0.52548,0.52635,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,20648.90715971427
631,2460175.32207,51.39148,-0.29825,2.421,2460175.30412,2460175.34451,58.16667,4.41153,272.70116,-4.49843,297.35999,0.00271,1.00987,26.19571,8.90996,24.65883,0.05135,54.01047,1.51137,1.5132,0.53083,0.5317,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,14658.916702783621
632,2460175.32682,51.316,-2.037,2.425,2460175.30881,2460175.34933,58.35,4.43548,272.63218,-4.51738,297.32923,0.00271,1.00987,26.246,8.95286,24.69705,0.05155,54.00976,1.51706,1.5189,0.53785,0.53874,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,20796.129370429528
633,2460175.32785,53.95763,-1.08271,2.426,2460175.31127,2460175.34858,53.71667,3.77184,273.44105,-3.99059,298.58564,0.00271,1.00987,26.29701,7.76243,25.14459,0.05175,54.05488,1.52413,1.52571,0.4222,0.42296,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,34008.16655925321
634,2460203.27413,53.75,-2.48333,0.705,2460203.26854,2460203.28112,18.11667,0.91362,270.61517,-2.01653,277.69493,0.00269,1.00304,7.66115,2.93015,7.07976,0.00446,54.41367,0.13233,0.13236,-0.80829,-0.80827,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,64664.10866292297
635,2460203.27393,53.58333,-2.43333,0.705,2460203.26832,2460203.28095,18.18333,0.92452,270.60518,-2.02596,277.67155,0.00269,1.00304,7.65658,2.95048,7.06637,0.00446,54.41345,0.13217,0.13221,-0.80635,-0.80633,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,3,58967.44322896378
636,2460203.26562,51.62,0.305,0.696,2460203.2598,2460203.27289,18.85,1.04795,270.56042,-2.12735,277.39963,0.00269,1.00304,7.53931,3.1753,6.83921,0.00432,54.40917,0.12815,0.12819,-0.78634,-0.78631,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,29690.734573306163
637,2460203.27527,51.48,-3.18,0.706,2460203.2694,2460203.28262,19.03333,1.06805,270.4501,-2.14236,277.38462,0.00269,1.00304,7.64051,3.2104,6.93452,0.00444,54.41145,0.13161,0.13165,-0.7807,-0.78068,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,19892.553162398308
638,2460203.27121,54.57,-1.32,0.702,2460203.26573,2460203.27806,17.75,0.85563,270.71134,-1.9687,277.81316,0.00269,1.00304,7.64184,2.82433,7.10182,0.00444,54.41372,0.13167,0.1317,-0.81928,-0.81926,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,29223.415351516724
639,2460203.27155,53.79648,-1.54785,0.702,2460203.26597,2460203.27852,18.06667,0.90837,270.64644,-2.01225,277.70094,0.00269,1.00304,7.63416,2.92062,7.05449,0.00443,54.41304,0.1314,0.13143,-0.80981,-0.80979,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,46549.59614016899
640,2460203.27086,52.52323,-1.46523,0.702,2460203.26513,2460203.27802,18.56667,0.99364,270.5626,-2.082,277.52266,0.00269,1.00304,7.60829,3.07564,6.96007,0.0044,54.41151,0.13051,0.13054,-0.79485,-0.79483,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,2,54956.867519872576
641,2460203.26924,50.79899,-1.09125,0.7,2460203.26331,2460203.27664,19.2,1.10577,270.47491,-2.17469,277.29424,0.00269,1.00304,7.56623,3.28045,6.81933,0.00435,54.40912,0.12907,0.12911,-0.77526,-0.77523,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,49293.49778927182
642,2460203.26484,54.5828,0.9732,0.696,2460203.25939,2460203.27166,17.66667,0.84941,270.78241,-1.96498,277.81504,0.00269,1.00304,7.5739,2.81439,7.03263,0.00436,54.41208,0.12933,0.12936,-0.8217,-0.82168,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,91331.68190423056
643,2460203.27155,53.79648,-1.54785,0.702,2460203.26597,2460203.27852,18.06667,0.90837,270.64644,-2.01225,277.70094,0.00269,1.00304,7.63416,2.92062,7.05449,0.00443,54.41304,0.1314,0.13143,-0.80981,-0.80979,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,46549.59614016899
644,2460204.26777,51.62,0.305,1.698,2460204.25819,2460204.27975,31.03333,2.06294,259.99399,-2.96322,277.84168,0.00268,1.0029,18.53585,5.02616,17.84769,0.02594,54.69235,0.77299,0.77343,-0.23139,-0.23116,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,0,29690.734573306163
645,2460204.2744,52.47214,-2.08212,1.705,2460204.26516,2460204.28595,29.93333,1.92369,259.87614,-2.84843,277.8826,0.00268,1.0029,18.62247,4.77211,18.00646,0.02618,54.69927,0.78026,0.78068,-0.25289,-0.25267,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,53714.083843677094
646,2460204.2729,53.79648,-1.54785,1.704,2460204.26426,2460204.2837,28.0,1.69173,259.82664,-2.66228,277.94145,0.00268,1.0029,18.62584,4.35401,18.11481,0.02619,54.70574,0.78064,0.781,-0.2945,-0.29431,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,46549.59614016899
647,2460204.26926,51.62,-0.23,1.7,2460204.25968,2460204.28124,31.05,2.065,259.97744,-2.96387,277.84158,0.00268,1.0029,18.5524,5.02887,17.86413,0.02598,54.69279,0.77436,0.77481,-0.23039,-0.23015,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,15065.789245171221
648,2460204.27168,50.79899,-1.09125,1.702,2460204.26175,2460204.28409,32.16667,2.20619,260.00017,-3.08186,277.80503,0.00268,1.0029,18.56697,5.28806,17.80486,0.02602,54.6886,0.77551,0.77598,-0.20385,-0.2036,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,49293.49778927182
649,2460204.2729,53.79648,-1.54785,1.704,2460204.26426,2460204.2837,28.0,1.69173,259.82664,-2.66228,277.94145,0.00268,1.0029,18.62584,4.35401,18.11481,0.02619,54.70574,0.78064,0.781,-0.2945,-0.29431,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOUK,8,46549.59614016899
650,2460204.26726,52.93,0.48,1.698,2460204.25825,2460204.27853,29.2,1.83852,259.92894,-2.77886,277.90053,0.00268,1.0029,18.54997,4.61739,17.97159,0.02598,54.69947,0.77426,0.77465,-0.27159,-0.27138,0.5,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75,ICOUK,2,22231.718671781287
