hijri_month,conj,date,country,city,state,atmosphere,sky,y_eye,y_bino,y_tele,y_ccd
36-10,16/07/2015 01:24,17/07/2015,Egypt,بنها,القليوبية,hazy,clear,TRUE,TRUE,TRUE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Ghana,Tamale,Northern,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Ghana,Accra,Greater Accra,clear,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Hungary,Mohacs,Baranya,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
36-10,16/07/2015 01:24,17/07/2015,Indonesia,Surakarta,Central Java,clear,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Indonesia,Tangerang Selatan,Banten,clear,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Iran,Bojnord,Khorasan,clear,clear,FALSE,FALSE,TRUE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Iran,Bojnord,Khorasan,hazy,partly cloudy,TRUE,FALSE,TRUE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Iran,Shahreza,Isfahan,very hazy,partly cloudy,FALSE,TRUE,TRUE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Jordan,عمّان,عمان,clear,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Libya,البريقة,البريقة,hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Morocco,سلا,الرباط سلا زمور زعير,hazy,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Morocco,بنسليمان,بنسليمان,clear,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Nigeria,Ilorin,Kwara,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Nigeria,kaduna,kaduna,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Nigeria,Bauchi,Bauchi,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Saudi Arabia,المجمعة,المجمعة,very hazy,clear,FALSE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Sri Lanka,Borella,Colombo,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Sri Lanka,Colombo,Western province,very hazy,totally cloudy,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,Tunisia,Jedaida,Ariana,clear,clear,TRUE,FALSE,FALSE,FALSE
36-10,16/07/2015 01:24,17/07/2015,United States,Blacksburg,Virginia,very hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Australia,Perth,Western Australia,clear,clear,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,France,Bayonne,Aquitaine,clear,partly cloudy,FALSE,FALSE,TRUE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Germany,Munich,Bavaria,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
36-11,14/08/2015 14:53,15/08/2015,Ghana,Accra,Greater Accra,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Ghana,Tamale,Northern,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
36-11,14/08/2015 14:53,15/08/2015,Iran,Shahreza,Isfahan,hazy,clear,FALSE,TRUE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Iran,Shahreza,Isfahan,hazy,clear,FALSE,TRUE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Nigeria,kaduna,kaduna,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Oman,Al-Fulaij Observatory,Muscat,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
36-11,14/08/2015 14:53,15/08/2015,Saudi Arabia,البصر,القصيم,clear,clear,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Sri Lanka,Colombo,Western province,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,Tunisia,سيدي يوسف- قرقنة,صفاقس,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,15/08/2015,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,16/08/2015,Ghana,Tamale,Northern,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,16/08/2015,Morocco,الرباط,الرباط,superb,clear,TRUE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,16/08/2015,Saudi Arabia,عنيزة,القصيم,superb,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-11,14/08/2015 14:53,16/08/2015,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Brunei Darussalam,Bandar Seri Begawan,Brunei,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Ghana,Tamale,Northern Region,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Indonesia,Surakarta,Central Java,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Malaysia,Tanjung Bidara,Melaka,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Nigeria,Bauchi,Bauchi,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Nigeria,Ilorin,Kwara,clear,clear,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Nigeria,Bauchi,Bauchi,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Oman,Al-Fulaij Observatory,Muscat,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,13/09/2015,Saudi Arabia,البصر,القصيم,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Algeria,غرداية,غرداية,hazy,clear,FALSE,TRUE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Australia,Brisbane,Queensland,clear,clear,TRUE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Bahrain,بني جمرة,الشمالية,clear,clear,FALSE,FALSE,TRUE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Bangladesh,Dhaka,Dhaka,superb,clear,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Ghana,Tamale,Northern Region,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Indonesia,Surakarta,Central Java,clear,clear,FALSE,FALSE,FALSE,TRUE
36-12,13/09/2015 06:41,14/09/2015,Indonesia,Surakarta,Central Java,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Iran,Shahreza,Isfahan,very hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Libya,البريقة,البريقة,clear,clear,FALSE,TRUE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Nigeria,Bauchi,Bauchi,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Nigeria,Bauchi,Bauchi,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Saudi Arabia,البصر,القصيم,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,South Africa,Cape Town,Western Cape,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Sri Lanka,Colombo04,Western province,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,Sri Lanka,Borella,Colombo,hazy,partly cloudy,FALSE,FALSE,TRUE,TRUE
36-12,13/09/2015 06:41,14/09/2015,Tanzania,Daressalaam,Tanzania,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
36-12,13/09/2015 06:41,14/09/2015,United States,Blacksburg,Virginia,hazy,clear,TRUE,TRUE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Australia,Sydney,New South Wales,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,France,Paris,Ile de France,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Libya,طرابلس,المدينة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Nigeria,Ilorin,Kwara,clear,clear,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Saudi Arabia,بريدة,القصيم,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Sri Lanka,Borella,Colombo,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,Sri Lanka,Colombo04,Western province,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,13/10/2015,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,14/10/2015,France,Toulon,Cote d'Azur,clear,clear,FALSE,FALSE,TRUE,FALSE
37-1,13/10/2015 00:06,14/10/2015,Indonesia,Surakarta,Central Java,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
37-1,13/10/2015 00:06,14/10/2015,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
37-1,13/10/2015 00:06,14/10/2015,Iran,Shahreza,Isfahan,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-1,13/10/2015 00:06,14/10/2015,Iraq,الموصل,نينوى,clear,partly cloudy,TRUE,FALSE,TRUE,FALSE
37-1,13/10/2015 00:06,14/10/2015,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,14/10/2015,Saudi Arabia,بريدة,القصيم,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,14/10/2015,Spain,Zaragoza,Aragon,clear,clear,TRUE,FALSE,FALSE,FALSE
37-1,13/10/2015 00:06,14/10/2015,United States,Blacksburg,Virginia,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-3,11/12/2015 10:29,11/12/2015,Libya,طرابلس,المدينة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,11/12/2015,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,11/12/2015,Netherlands,Rotterdam,Zuid-Holland,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,11/12/2015,Saudi Arabia,Boraydah,al gasseem,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,11/12/2015,Saudi Arabia,الفقره,المدينة المنورة,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,11/12/2015,United States,McDonald Obs,Texas,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Algeria,بريان,غرداية,clear,clear,TRUE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Australia,Sydney,New South Wales,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Egypt,بنها,القليوبية,clear,partly cloudy,TRUE,FALSE,TRUE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Iran,Shahreza,Isfahan,hazy,clear,TRUE,TRUE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Iraq,الموصل,نينوى,clear,clear,TRUE,FALSE,TRUE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Saudi Arabia,المدينة,المدينة المنورة,superb,clear,FALSE,FALSE,FALSE,TRUE
37-3,11/12/2015 10:29,12/12/2015,Saudi Arabia,Boraydah,Algasseem,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
37-3,11/12/2015 10:29,12/12/2015,Sri Lanka,Colombo04,Western province,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-3,11/12/2015 10:29,12/12/2015,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Ghana,Tamale,Northern Region,very hazy,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Iran,Dehaghan to Borujen,Isfahan,clear,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Iran,Shahreza,Isfahan,clear,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Iraq,الموصل,نينوى,clear,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Morocco,بنسليمان,بنسليمان,superb,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Netherlands,Rotterdam,Zuid-Holland,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Nigeria,Bauchi,Bauchi,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Saudi Arabia,بريدة,القصيم,hazy,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Saudi Arabia,al figrah,al madina,hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
37-4,10/01/2016 01:30,10/01/2016,South Africa,Cape Town,Western Cape,clear,clear,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,Sri Lanka,colombo04,western province,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,10/01/2016,United States,Blacksburg,Virginia,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,11/01/2016,Australia,Brisbane,Queensland,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,11/01/2016,Indonesia,Surakarta,Central Java,clear,clear,TRUE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,11/01/2016,Morocco,بوزنيقة,بنسليمان,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,11/01/2016,Nigeria,Bauchi,Bauchi,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-4,10/01/2016 01:30,11/01/2016,United Kingdom,York,North Yorkshire,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-4,10/01/2016 01:30,11/01/2016,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,08/02/2016,Libya,طرابلس,المدينة,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,08/02/2016,Morocco,بنسليمان,بنسليمان,superb,clear,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Australia,Sydney,New South Wales,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Ghana,Tamale,Northern,hazy,clear,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,TRUE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Iran,Shahreza,Isfahan,hazy,clear,TRUE,TRUE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Iran,Shahreza,Isfahan,hazy,clear,TRUE,TRUE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Iraq,الموصل,نينوى,hazy,clear,TRUE,FALSE,TRUE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Morocco,تمارة,تمارة,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Morocco,بنسليمان,بنسليمان,clear,clear,TRUE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Morocco,الدارالبيضاء,عين السبع,superb,clear,TRUE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Saudi Arabia,بريدة,القصيم,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Saudi Arabia,AL-HARA SOUTH,AL MADINA,hazy,clear,TRUE,FALSE,FALSE,TRUE
37-5,08/02/2016 14:39,09/02/2016,Sri Lanka,Borella,Colombo,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Sri Lanka,Colombo,Western province,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,Tanzania,Dar es salaam,Tanzania,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,United Kingdom,Bolton,Lancashire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-5,08/02/2016 14:39,09/02/2016,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Algeria,Ghardaia,Ghardaia,clear,clear,TRUE,TRUE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Algeria,بريان,تغردايت,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Australia,Sydney,New South Wales,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,France,Clermont Ferrand,Puy de Dôme,hazy,partly cloudy,FALSE,FALSE,TRUE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Germany,Munich,Bavaria,clear,clear,FALSE,TRUE,TRUE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Germany,Munich,Bavaria,superb,clear,FALSE,FALSE,TRUE,TRUE
37-8,06/05/2016 19:29,07/05/2016,Hungary,Davod,Bacs-Kiskun,hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Indonesia,Surakarta,Central Java,clear,clear,FALSE,FALSE,FALSE,TRUE
37-8,06/05/2016 19:29,07/05/2016,Indonesia,Surakarta,Central Java,clear,clear,FALSE,FALSE,TRUE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Libya,المدينة,طرابلس,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Malaysia,Labuan,Labuan FT,clear,clear,FALSE,FALSE,TRUE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Morocco,بنسليمان,بنسليمان,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Oman,Al-Fulaij Observatory,Muscat,hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
37-8,06/05/2016 19:29,07/05/2016,Saudi Arabia,Boraydah,al Gaseem,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Saudi Arabia,sewerqia,almadina,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Saudi Arabia,Dhahran,Eastern Province,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Sri Lanka,Mullaitivu,N.Eastern Province,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Sri Lanka,Kinniya,Trincomalee,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Tanzania,DARESSALAAM,Tanzania,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,Tunisia,حمام الأنف,بن عروس,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,United Kingdom,Thirsk,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-8,06/05/2016 19:29,07/05/2016,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Algeria,Ghardaia,Ghardaia,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Algeria,بئر ربعة شمال,ورقلة,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Algeria,بريان,تغردايت,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Bahrain,مدينة عيسى,الجنوبية,clear,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,France,Mulhouse,Alsace,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Indonesia,Surakarta,Central Java,clear,clear,FALSE,FALSE,FALSE,TRUE
37-9,05/06/2016 03:00,05/06/2016,Iran,Shahreza,Isfahan,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Libya,غدامس,غدامس,very hazy,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Mauritania,جميع التراب الوطنى,جميع التراب الوطنى,clear,clear,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Morocco,تملالت,مراكش,clear,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Netherlands,Rotterdam,Zuid-Holland,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Oman,الفليج,مسقط,hazy,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Saudi Arabia,بريدة,القصيم,hazy,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Saudi Arabia,ALFEGRA,ALMADINA,hazy,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,South Africa,Cape Town,Western Province,clear,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,Tunisia,حمام الأنف,بن عروس,clear,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,United Kingdom,York,North Yorkshire,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,United States,McDonald Obs,Texas,clear,partly cloudy,FALSE,TRUE,FALSE,FALSE
37-9,05/06/2016 03:00,05/06/2016,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Algeria,بئر ربعة شمال,ورقلة,clear,clear,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Algeria,تغردايت,غرداية,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Algeria,بريان,تغردايت,superb,clear,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Australia,Sydney,New South Wales,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Bahrain,مدينة عيسى,الجنوبية,clear,clear,TRUE,FALSE,TRUE,FALSE
37-9,05/06/2016 03:00,06/06/2016,France,Mulhouse,Alsace,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Germany,Moerlenbach,Hessen,hazy,clear,TRUE,TRUE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Germany,Munich,Bavaria,clear,clear,TRUE,TRUE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Hungary,M6,Tolna,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Indonesia,Surakarta,Central Java,clear,partly cloudy,FALSE,FALSE,FALSE,TRUE
37-9,05/06/2016 03:00,06/06/2016,Indonesia,Surakarta,Central Java,clear,clear,TRUE,TRUE,TRUE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Iran,Shahreza,Isfahan,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Lebanon,Tyr-betouley,South lebanon,clear,clear,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Libya,البريقة,البريقة,clear,clear,FALSE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Morocco,تملالت,مراكش,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Morocco,بنسليمان,بنسليمان,superb,clear,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Nigeria,Ikorodu,Lagos,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
37-9,05/06/2016 03:00,06/06/2016,Saudi Arabia,Boraydah,Gaseem,hazy,clear,TRUE,TRUE,FALSE,FALSE
