Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
1417,2457692.855,-33.85482,151.21645,0.62,2457692.849,2457692.863,20.03333,1.59905,257.21145,-2.58402,250.87192,0.00272,0.98999,7.59386,4.18306,-6.33953,0.00439,53.90786,0.12881,0.12887,-0.68515,-0.68512,0,Not_seen,Not_seen,Not_seen,ICOP
1418,2457692.983,23.81065,90.41265,0.749,2457692.972,2457692.997,36.45,3.79919,254.26375,-4.42311,256.28049,0.00272,0.98997,8.4656,8.2223,2.01674,0.00545,53.80572,0.15972,0.15989,-0.26232,-0.26222,0,Not_seen,Not_seen,Not_seen,ICOP
1419,2457693.178,48.13711,11.57538,0.943,2457693.164,2457693.196,46.18333,3.31125,245.28198,-4.07499,252.90995,0.00272,0.98993,10.61411,7.38624,7.62798,0.00855,53.82996,0.25093,0.25116,-0.29088,-0.29074,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1420,2457693.161,46.19331,18.72411,0.926,2457693.147,2457693.179,45.45,3.41485,246.33213,-4.15497,253.49348,0.00272,0.98993,10.41683,7.56982,7.16135,0.00824,53.82447,0.24169,0.24192,-0.27805,-0.27791,0,Not_seen,Not_seen,Not_seen,ICOP
1421,2457693.085,32.0116,51.86517,0.85,2457693.072,2457693.1,41.28333,3.97738,251.7768,-4.58651,255.91895,0.00272,0.98995,9.51132,8.56389,4.14215,0.00687,53.79173,0.20147,0.20169,-0.20283,-0.20269,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1422,2457693.085,32.0116,51.86517,0.85,2457693.072,2457693.1,41.28333,3.97738,251.7768,-4.58651,255.91895,0.00272,0.98995,9.51132,8.56389,4.14215,0.00687,53.79173,0.20147,0.20169,-0.20283,-0.20269,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1423,2457693.236,34.41344,-2.89382,1.001,2457693.221,2457693.254,47.06667,4.44047,250.14823,-4.99185,255.93904,0.00272,0.98992,11.06461,9.43232,5.79081,0.00929,53.75755,0.27225,0.27258,-0.07356,-0.07337,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1424,2457693.249,33.58553,-7.11785,1.014,2457693.234,2457693.267,47.48333,4.53586,250.31642,-5.0732,256.05305,0.00272,0.98992,11.18771,9.60905,5.73663,0.0095,53.75043,0.27829,0.27863,-0.0523,-0.0521,0.75,Not_seen,Not_seen,Not_seen,ICOP
1425,2457693.079,21.00003,57.00369,0.845,2457693.067,2457693.095,39.9,4.30485,254.31045,-4.84726,256.4652,0.00272,0.98995,9.40181,9.15211,2.15475,0.00672,53.7696,0.19679,0.19702,-0.14683,-0.1467,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,ICOP
1426,2457693.117,25.62426,42.35283,0.882,2457693.104,2457693.133,41.83333,4.35121,253.14832,-4.89292,256.3955,0.00272,0.98994,9.79668,9.24413,3.24718,0.00729,53.76555,0.21361,0.21386,-0.12748,-0.12733,0.75,Seen,Seen_telescope,Seen_telescope;Seen_ccd,ICOP
1427,2457693.023,7.55549,80.71378,0.788,2457693.011,2457693.036,36,4.12814,256.6686,-4.67859,256.12396,0.00272,0.98996,8.82352,8.80673,-0.54464,0.00592,53.78322,0.17341,0.17361,-0.19554,-0.19542,0.75,Not_seen,Not_seen,Not_seen,ICOP
