Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
104,2401142.16,37.9,22.9,1.081,2401142.139,2401142.187,69.25,5.91925,239.10254,-6.16037,245.54435,0.00247,0.98088,13.68431,12.07963,6.44181,0.01419,58.96023,0.45599,0.45679,0.2983,0.29876,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
105,2445524.913,37.2,-84.1,28.22,2445524.933,2445524.887,-66.8,5.72619,64.86228,-5.86421,56.01532,0.00242,1.01438,14.57185,11.59041,-8.84696,0.01608,60.2102,0.52768,0.5286,0.29008,0.2906,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
106,2414726.237,52.5,13.3,0.909,2414726.212,2414726.268,81.4,6.01423,271.26439,-6.21531,272.8564,0.00246,0.99186,12.33233,12.22954,1.59201,0.01154,59.21854,0.37229,0.37296,0.26501,0.2654,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
107,2427572.275,55.6,33.9,1.254,2427572.24,2427572.319,114.48333,5.588,308.18593,-6.19764,316.57599,0.00266,1.00838,14.45835,11.78564,8.39006,0.01584,54.91135,0.47381,0.47455,0.27908,0.2795,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
108,2434807.51,44.5,-88,0.878,2434807.489,2434807.537,68.75,5.91719,267.56576,-6.22094,267.75534,0.0024,0.98984,12.1396,12.13813,0.18957,0.01118,60.62898,0.36938,0.37005,0.25417,0.25457,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
109,2441067.549,39.5,-88.2,0.881,2441067.528,2441067.576,69.35,5.79736,292.78477,-6.39743,293.03322,0.00244,1.00388,12.19731,12.19479,0.24845,0.01129,59.81795,0.3679,0.36855,0.25898,0.25935,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
110,2445793.176,15.6,35.6,1.169,2445793.16,2445793.196,51.48333,6.067,275.26814,-6.30718,277.18452,0.00268,0.9973,12.52111,12.37417,1.91638,0.01189,54.40099,0.35251,0.3531,0.26794,0.26828,0,Not_seen,Not_seen,Not_seen,YALLOP
111,2400847.206,38,23.7,1.139,2400847.187,2400847.231,63,6.14284,272.48941,-6.23688,270.90574,0.00271,0.99185,12.48021,12.37972,-1.58367,0.01181,53.73201,0.34592,0.34649,0.26463,0.26497,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
112,2422050.304,53.9,-1.6,0.926,2422050.278,2422050.336,84.08333,5.6972,281.98792,-6.15071,286.10769,0.0024,0.99726,12.54132,11.84791,4.11977,0.01193,60.81368,0.39533,0.39603,0.24022,0.24063,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
113,2440683.638,48,-122,0.965,2440683.615,2440683.667,75.96667,5.76953,284.88263,-6.29933,287.24428,0.0025,0.99864,12.29691,12.06886,2.36166,0.01147,58.39875,0.36504,0.36566,0.24472,0.24508,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
114,2419274.302,49.9,2.3,1.625,2419274.286,2419274.321,51.76667,4.06832,273.18254,-4.23917,292.58813,0.00252,1.00829,21.09335,8.30749,19.40559,0.0335,58.07339,1.06015,1.06142,0.2472,0.24785,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
115,2445940.177,15.6,35.6,0.868,2445940.162,2445940.196,48.93333,5.69957,278.15246,-5.97382,281.98413,0.0024,1.00786,12.28408,11.67339,3.83166,0.01145,60.87054,0.3797,0.38037,0.2137,0.21409,0,Not_seen,Not_seen,Not_seen,YALLOP
116,2427218.29,55.6,33.9,1.368,2427218.253,2427218.335,117.86667,5.35401,312.05762,-5.89515,321.96702,0.00272,1.01058,14.98071,11.24915,9.9094,0.01699,53.69813,0.49723,0.49796,0.23874,0.23915,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
117,2446914.641,37,-122,1.076,2446914.621,2446914.666,65.56667,5.79075,291.55136,-6.26426,293.15893,0.00263,1.00443,12.16132,12.055,1.60757,0.01122,55.45265,0.33905,0.3396,0.22814,0.22847,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
118,2443518.512,29.7,-98.1,0.845,2443518.493,2443518.534,58.76667,5.80319,248.01828,-6.02996,248.03062,0.0024,0.98111,11.83316,11.83315,0.01234,0.01063,60.65237,0.35117,0.3518,0.21305,0.21342,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
119,2422906.19,-33.9,18.5,0.845,2422906.172,2422906.213,59.46667,5.83371,286.43512,-5.965,286.83324,0.00239,1.01207,11.8054,11.79871,0.39813,0.01058,60.97419,0.35138,0.35202,0.20973,0.2101,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
120,2407167.263,38,23.7,1.241,2407167.244,2407167.286,61.46667,5.43019,293.75666,-5.23945,304.86253,0.00249,1.01438,15.3891,10.66964,11.10586,0.01793,58.50864,0.57154,0.57246,0.22261,0.22312,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
121,2448007.512,41.6,-73.7,0.826,2448007.49,2448007.539,69.73333,5.57484,293.40558,-6.22089,294.05748,0.00239,1.0039,11.81367,11.79573,0.65191,0.01059,61.02734,0.35218,0.35279,0.2099,0.21026,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,YALLOP
122,2402088.241,38,23.7,2.135,2402088.229,2402088.256,38.4,3.65039,272.85834,-3.81236,295.16123,0.00272,1.01172,23.5033,7.46276,22.30289,0.04148,53.8439,1.21705,1.21826,0.242,0.2426,0,Not_seen,Not_seen,Not_seen,YALLOP
